id,order_id,product_id,quantity,unit_price,updated_at
2268,759,D22,4,21.25,2025-06-12 00:38:10
2269,759,B44,4,39.54,2025-06-12 00:38:10
2270,759,G88,1,27.93,2025-06-12 00:38:10
2271,759,F99,2,80.86,2025-06-12 00:38:10
2272,760,C01,4,71.13,2025-05-04 11:09:58
2273,760,D22,2,52.3,2025-05-04 11:09:58
2274,760,H77,2,104.82,2025-05-04 11:09:58
2275,760,C01,4,41.36,2025-05-04 11:09:58
2276,760,A12,1,95.5,2025-05-04 11:09:58
2272,760,C01,4,71.13,2025-05-04 11:09:58
2273,760,D22,2,52.3,2025-05-04 11:09:58
2274,760,H77,2,104.82,2025-05-04 11:09:58
2275,760,C01,4,41.36,2025-05-04 11:09:58
2276,760,A12,1,95.5,2025-05-04 11:09:58
2277,761,C01,2,40.37,2025-06-01 03:03:19
2278,761,B44,3,76.67,2025-06-01 03:03:19
2277,761,C01,2,40.37,2025-06-01 03:03:19
2278,761,B44,3,76.67,2025-06-01 03:03:19
2279,762,C01,2,23.77,2025-05-27 12:17:28
2279,762,C01,2,23.77,2025-05-27 12:17:28
2280,763,B44,2,109.56,2025-07-01 11:20:38
2281,763,B44,1,20.59,2025-07-01 11:20:38
2280,763,B44,2,109.56,2025-07-01 11:20:38
2281,763,B44,1,20.59,2025-07-01 11:20:38
2282,764,C01,4,107.81,2025-06-11 13:49:58
2283,764,H77,3,106.84,2025-06-11 13:49:58
2284,764,B44,3,12.92,2025-06-11 13:49:58
2285,764,C01,3,82.9,2025-06-11 13:49:58
2286,764,C01,1,119.18,2025-06-11 13:49:58
2282,764,C01,4,107.81,2025-06-11 13:49:58
2283,764,H77,3,106.84,2025-06-11 13:49:58
2284,764,B44,3,12.92,2025-06-11 13:49:58
2285,764,C01,3,82.9,2025-06-11 13:49:58
2286,764,C01,1,119.18,2025-06-11 13:49:58
2282,764,C01,4,107.81,2025-06-11 13:49:58
2283,764,H77,3,106.84,2025-06-11 13:49:58
2284,764,B44,3,12.92,2025-06-11 13:49:58
2285,764,C01,3,82.9,2025-06-11 13:49:58
2286,764,C01,1,119.18,2025-06-11 13:49:58
2287,765,G88,2,47.0,2025-04-04 06:21:29
2288,765,E13,2,64.04,2025-04-04 06:21:29
2289,765,A12,4,41.64,2025-04-04 06:21:29
2290,765,C01,1,79.68,2025-04-04 06:21:29
2291,765,E13,3,56.63,2025-04-04 06:21:29
2287,765,G88,2,47.0,2025-04-04 06:21:29
2288,765,E13,2,64.04,2025-04-04 06:21:29
2289,765,A12,4,41.64,2025-04-04 06:21:29
2290,765,C01,1,79.68,2025-04-04 06:21:29
2291,765,E13,3,56.63,2025-04-04 06:21:29
2292,766,A12,2,105.28,2025-04-18 18:57:54
2293,766,A12,1,39.81,2025-04-18 18:57:54
2294,766,D22,4,48.7,2025-04-18 18:57:54
2295,766,A12,3,85.14,2025-04-18 18:57:54
2296,766,F99,3,97.36,2025-04-18 18:57:54
2292,766,A12,2,105.28,2025-04-18 18:57:54
2293,766,A12,1,39.81,2025-04-18 18:57:54
2294,766,D22,4,48.7,2025-04-18 18:57:54
2295,766,A12,3,85.14,2025-04-18 18:57:54
2296,766,F99,3,97.36,2025-04-18 18:57:54
2292,766,A12,2,105.28,2025-04-18 18:57:54
2293,766,A12,1,39.81,2025-04-18 18:57:54
2294,766,D22,4,48.7,2025-04-18 18:57:54
2295,766,A12,3,85.14,2025-04-18 18:57:54
2296,766,F99,3,97.36,2025-04-18 18:57:54
2297,767,E13,1,110.04,2025-05-11 11:59:42
2298,767,B44,3,104.07,2025-05-11 11:59:42
2299,767,B44,1,98.24,2025-05-11 11:59:42
2297,767,E13,1,110.04,2025-05-11 11:59:42
2298,767,B44,3,104.07,2025-05-11 11:59:42
2299,767,B44,1,98.24,2025-05-11 11:59:42
2297,767,E13,1,110.04,2025-05-11 11:59:42
2298,767,B44,3,104.07,2025-05-11 11:59:42
2299,767,B44,1,98.24,2025-05-11 11:59:42
2300,768,A12,3,105.07,2025-04-18 08:15:11
2300,768,A12,3,105.07,2025-04-18 08:15:11
2301,769,B44,1,85.98,2025-06-04 09:06:31
2302,769,D22,1,26.34,2025-06-04 09:06:31
2303,769,B44,1,54.79,2025-06-04 09:06:31
2304,769,D22,2,10.75,2025-06-04 09:06:31
2305,769,B44,4,41.85,2025-06-04 09:06:31
2301,769,B44,1,85.98,2025-06-04 09:06:31
2302,769,D22,1,26.34,2025-06-04 09:06:31
2303,769,B44,1,54.79,2025-06-04 09:06:31
2304,769,D22,2,10.75,2025-06-04 09:06:31
2305,769,B44,4,41.85,2025-06-04 09:06:31
2306,770,A12,4,26.27,2025-05-07 14:07:30
2307,770,A12,1,25.22,2025-05-07 14:07:30
2308,770,D22,3,21.55,2025-05-07 14:07:30
2306,770,A12,4,26.27,2025-05-07 14:07:30
2307,770,A12,1,25.22,2025-05-07 14:07:30
2308,770,D22,3,21.55,2025-05-07 14:07:30
2309,771,D22,2,50.39,2025-05-10 17:04:07
2310,771,E13,4,63.27,2025-05-10 17:04:07
2311,771,E13,2,54.05,2025-05-10 17:04:07
2309,771,D22,2,50.39,2025-05-10 17:04:07
2310,771,E13,4,63.27,2025-05-10 17:04:07
2311,771,E13,2,54.05,2025-05-10 17:04:07
2309,771,D22,2,50.39,2025-05-10 17:04:07
2310,771,E13,4,63.27,2025-05-10 17:04:07
2311,771,E13,2,54.05,2025-05-10 17:04:07
2312,772,F99,1,76.28,2025-04-14 08:10:04
2313,772,G88,1,82.51,2025-04-14 08:10:04
2314,772,H77,1,117.37,2025-04-14 08:10:04
2315,772,B44,3,72.64,2025-04-14 08:10:04
2312,772,F99,1,76.28,2025-04-14 08:10:04
2313,772,G88,1,82.51,2025-04-14 08:10:04
2314,772,H77,1,117.37,2025-04-14 08:10:04
2315,772,B44,3,72.64,2025-04-14 08:10:04
2312,772,F99,1,76.28,2025-04-14 08:10:04
2313,772,G88,1,82.51,2025-04-14 08:10:04
2314,772,H77,1,117.37,2025-04-14 08:10:04
2315,772,B44,3,72.64,2025-04-14 08:10:04
2316,773,F99,4,39.53,2025-07-01 19:49:10
2317,773,H77,3,67.78,2025-07-01 19:49:10
2318,773,D22,2,72.53,2025-07-01 19:49:10
2319,773,A12,3,52.12,2025-07-01 19:49:10
2316,773,F99,4,39.53,2025-07-01 19:49:10
2317,773,H77,3,67.78,2025-07-01 19:49:10
2318,773,D22,2,72.53,2025-07-01 19:49:10
2319,773,A12,3,52.12,2025-07-01 19:49:10
2316,773,F99,4,39.53,2025-07-01 19:49:10
2317,773,H77,3,67.78,2025-07-01 19:49:10
2318,773,D22,2,72.53,2025-07-01 19:49:10
2319,773,A12,3,52.12,2025-07-01 19:49:10
2320,774,G88,4,114.21,2025-07-02 07:17:41
2321,774,C01,3,48.87,2025-07-02 07:17:41
2320,774,G88,4,114.21,2025-07-02 07:17:41
2321,774,C01,3,48.87,2025-07-02 07:17:41
2320,774,G88,4,114.21,2025-07-02 07:17:41
2321,774,C01,3,48.87,2025-07-02 07:17:41
2322,775,D22,1,6.88,2025-04-30 13:53:28
2323,775,H77,2,36.15,2025-04-30 13:53:28
2322,775,D22,1,6.88,2025-04-30 13:53:28
2323,775,H77,2,36.15,2025-04-30 13:53:28
2324,776,H77,4,54.78,2025-05-24 23:02:02
2325,776,C01,4,116.45,2025-05-24 23:02:02
2324,776,H77,4,54.78,2025-05-24 23:02:02
2325,776,C01,4,116.45,2025-05-24 23:02:02
2326,777,H77,2,52.88,2025-05-27 14:20:15
2327,777,A12,3,77.62,2025-05-27 14:20:15
2326,777,H77,2,52.88,2025-05-27 14:20:15
2327,777,A12,3,77.62,2025-05-27 14:20:15
2328,778,F99,3,97.82,2025-04-26 06:10:42
2329,778,C01,3,70.01,2025-04-26 06:10:42
2330,778,H77,1,7.04,2025-04-26 06:10:42
2328,778,F99,3,97.82,2025-04-26 06:10:42
2329,778,C01,3,70.01,2025-04-26 06:10:42
2330,778,H77,1,7.04,2025-04-26 06:10:42
2331,779,F99,3,85.31,2025-05-31 23:31:41
2332,779,C01,3,94.88,2025-05-31 23:31:41
2333,779,D22,2,98.53,2025-05-31 23:31:41
2331,779,F99,3,85.31,2025-05-31 23:31:41
2332,779,C01,3,94.88,2025-05-31 23:31:41
2333,779,D22,2,98.53,2025-05-31 23:31:41
2334,780,C01,3,14.35,2025-07-09 12:14:54
2335,780,H77,4,74.3,2025-07-09 12:14:54
2336,780,E13,1,56.69,2025-07-09 12:14:54
2337,780,D22,3,86.87,2025-07-09 12:14:54
2334,780,C01,3,14.35,2025-07-09 12:14:54
2335,780,H77,4,74.3,2025-07-09 12:14:54
2336,780,E13,1,56.69,2025-07-09 12:14:54
2337,780,D22,3,86.87,2025-07-09 12:14:54
2338,781,H77,2,95.12,2025-06-03 16:55:46
2339,781,F99,4,118.31,2025-06-03 16:55:46
2340,781,D22,2,115.14,2025-06-03 16:55:46
2341,781,B44,3,89.34,2025-06-03 16:55:46
2342,781,D22,3,33.55,2025-06-03 16:55:46
2338,781,H77,2,95.12,2025-06-03 16:55:46
2339,781,F99,4,118.31,2025-06-03 16:55:46
2340,781,D22,2,115.14,2025-06-03 16:55:46
2341,781,B44,3,89.34,2025-06-03 16:55:46
2342,781,D22,3,33.55,2025-06-03 16:55:46
2343,782,G88,1,47.39,2025-06-02 13:56:30
2343,782,G88,1,47.39,2025-06-02 13:56:30
2343,782,G88,1,47.39,2025-06-02 13:56:30
2344,783,E13,2,86.22,2025-04-22 00:07:38
2345,783,H77,3,23.73,2025-04-22 00:07:38
2346,783,C01,3,114.95,2025-04-22 00:07:38
2347,783,B44,1,104.79,2025-04-22 00:07:38
2344,783,E13,2,86.22,2025-04-22 00:07:38
2345,783,H77,3,23.73,2025-04-22 00:07:38
2346,783,C01,3,114.95,2025-04-22 00:07:38
2347,783,B44,1,104.79,2025-04-22 00:07:38
2348,784,G88,2,42.56,2025-04-08 00:40:36
2349,784,A12,3,42.26,2025-04-08 00:40:36
2350,784,A12,1,88.12,2025-04-08 00:40:36
2348,784,G88,2,42.56,2025-04-08 00:40:36
2349,784,A12,3,42.26,2025-04-08 00:40:36
2350,784,A12,1,88.12,2025-04-08 00:40:36
2348,784,G88,2,42.56,2025-04-08 00:40:36
2349,784,A12,3,42.26,2025-04-08 00:40:36
2350,784,A12,1,88.12,2025-04-08 00:40:36
2351,785,F99,3,14.33,2025-05-16 23:14:33
2352,785,F99,1,61.63,2025-05-16 23:14:33
2353,785,A12,4,78.81,2025-05-16 23:14:33
2351,785,F99,3,14.33,2025-05-16 23:14:33
2352,785,F99,1,61.63,2025-05-16 23:14:33
2353,785,A12,4,78.81,2025-05-16 23:14:33
2354,786,E13,2,32.52,2025-06-27 02:09:10
2354,786,E13,2,32.52,2025-06-27 02:09:10
2355,787,D22,2,114.25,2025-07-07 10:52:19
2355,787,D22,2,114.25,2025-07-07 10:52:19
2355,787,D22,2,114.25,2025-07-07 10:52:19
2356,788,H77,1,82.01,2025-04-05 04:44:17
2357,788,G88,1,9.61,2025-04-05 04:44:17
2358,788,A12,2,31.39,2025-04-05 04:44:17
2356,788,H77,1,82.01,2025-04-05 04:44:17
2357,788,G88,1,9.61,2025-04-05 04:44:17
2358,788,A12,2,31.39,2025-04-05 04:44:17
2359,789,D22,2,66.67,2025-07-12 20:48:16
2360,789,E13,3,68.97,2025-07-12 20:48:16
2361,789,G88,2,101.0,2025-07-12 20:48:16
2362,789,E13,3,27.51,2025-07-12 20:48:16
2359,789,D22,2,66.67,2025-07-12 20:48:16
2360,789,E13,3,68.97,2025-07-12 20:48:16
2361,789,G88,2,101.0,2025-07-12 20:48:16
2362,789,E13,3,27.51,2025-07-12 20:48:16
2359,789,D22,2,66.67,2025-07-12 20:48:16
2360,789,E13,3,68.97,2025-07-12 20:48:16
2361,789,G88,2,101.0,2025-07-12 20:48:16
2362,789,E13,3,27.51,2025-07-12 20:48:16
2363,790,B44,1,49.56,2025-06-19 05:39:22
2364,790,B44,2,28.02,2025-06-19 05:39:22
2363,790,B44,1,49.56,2025-06-19 05:39:22
2364,790,B44,2,28.02,2025-06-19 05:39:22
2365,791,D22,3,29.93,2025-06-10 05:05:40
2365,791,D22,3,29.93,2025-06-10 05:05:40
2366,792,F99,4,118.19,2025-05-11 05:40:23
2367,792,C01,4,60.22,2025-05-11 05:40:23
2368,792,E13,2,13.93,2025-05-11 05:40:23
2369,792,B44,1,103.06,2025-05-11 05:40:23
2366,792,F99,4,118.19,2025-05-11 05:40:23
2367,792,C01,4,60.22,2025-05-11 05:40:23
2368,792,E13,2,13.93,2025-05-11 05:40:23
2369,792,B44,1,103.06,2025-05-11 05:40:23
2370,793,C01,1,11.16,2025-06-26 11:07:58
2371,793,D22,2,116.66,2025-06-26 11:07:58
2372,793,F99,1,37.2,2025-06-26 11:07:58
2373,793,A12,3,93.6,2025-06-26 11:07:58
2374,793,B44,3,21.31,2025-06-26 11:07:58
2370,793,C01,1,11.16,2025-06-26 11:07:58
2371,793,D22,2,116.66,2025-06-26 11:07:58
2372,793,F99,1,37.2,2025-06-26 11:07:58
2373,793,A12,3,93.6,2025-06-26 11:07:58
2374,793,B44,3,21.31,2025-06-26 11:07:58
2375,794,B44,1,88.35,2025-07-02 23:40:24
2375,794,B44,1,88.35,2025-07-02 23:40:24
2376,795,B44,2,29.78,2025-04-05 19:07:56
2377,795,G88,4,8.44,2025-04-05 19:07:56
2378,795,H77,4,100.5,2025-04-05 19:07:56
2379,795,G88,2,116.88,2025-04-05 19:07:56
2376,795,B44,2,29.78,2025-04-05 19:07:56
2377,795,G88,4,8.44,2025-04-05 19:07:56
2378,795,H77,4,100.5,2025-04-05 19:07:56
2379,795,G88,2,116.88,2025-04-05 19:07:56
2380,796,E13,1,82.19,2025-05-30 00:12:17
2381,796,D22,2,84.31,2025-05-30 00:12:17
2380,796,E13,1,82.19,2025-05-30 00:12:17
2381,796,D22,2,84.31,2025-05-30 00:12:17
2380,796,E13,1,82.19,2025-05-30 00:12:17
2381,796,D22,2,84.31,2025-05-30 00:12:17
2382,797,F99,1,73.78,2025-05-16 09:57:55
2383,797,H77,4,67.63,2025-05-16 09:57:55
2384,797,F99,3,88.51,2025-05-16 09:57:55
2382,797,F99,1,73.78,2025-05-16 09:57:55
2383,797,H77,4,67.63,2025-05-16 09:57:55
2384,797,F99,3,88.51,2025-05-16 09:57:55
2385,798,F99,4,118.1,2025-05-09 06:43:30
2386,798,E13,2,98.64,2025-05-09 06:43:30
2387,798,H77,4,46.44,2025-05-09 06:43:30
2388,798,G88,1,74.25,2025-05-09 06:43:30
2385,798,F99,4,118.1,2025-05-09 06:43:30
2386,798,E13,2,98.64,2025-05-09 06:43:30
2387,798,H77,4,46.44,2025-05-09 06:43:30
2388,798,G88,1,74.25,2025-05-09 06:43:30
2385,798,F99,4,118.1,2025-05-09 06:43:30
2386,798,E13,2,98.64,2025-05-09 06:43:30
2387,798,H77,4,46.44,2025-05-09 06:43:30
2388,798,G88,1,74.25,2025-05-09 06:43:30
2389,799,C01,3,67.12,2025-04-09 17:15:22
2390,799,C01,2,117.38,2025-04-09 17:15:22
2391,799,D22,4,14.4,2025-04-09 17:15:22
2392,799,G88,1,118.91,2025-04-09 17:15:22
2393,799,A12,1,71.18,2025-04-09 17:15:22
2389,799,C01,3,67.12,2025-04-09 17:15:22
2390,799,C01,2,117.38,2025-04-09 17:15:22
2391,799,D22,4,14.4,2025-04-09 17:15:22
2392,799,G88,1,118.91,2025-04-09 17:15:22
2393,799,A12,1,71.18,2025-04-09 17:15:22
2394,800,F99,3,68.07,2025-06-05 03:44:45
2394,800,F99,3,68.07,2025-06-05 03:44:45
2395,801,C01,2,87.36,2025-04-21 18:59:02
2396,801,B44,4,21.6,2025-04-21 18:59:02
2397,801,B44,3,32.81,2025-04-21 18:59:02
2398,801,G88,3,99.9,2025-04-21 18:59:02
2395,801,C01,2,87.36,2025-04-21 18:59:02
2396,801,B44,4,21.6,2025-04-21 18:59:02
2397,801,B44,3,32.81,2025-04-21 18:59:02
2398,801,G88,3,99.9,2025-04-21 18:59:02
2399,802,C01,1,12.71,2025-05-28 10:27:13
2400,802,H77,1,53.52,2025-05-28 10:27:13
2399,802,C01,1,12.71,2025-05-28 10:27:13
2400,802,H77,1,53.52,2025-05-28 10:27:13
2401,803,D22,3,54.28,2025-06-07 03:17:10
2402,803,H77,1,83.1,2025-06-07 03:17:10
2403,803,A12,4,41.76,2025-06-07 03:17:10
2401,803,D22,3,54.28,2025-06-07 03:17:10
2402,803,H77,1,83.1,2025-06-07 03:17:10
2403,803,A12,4,41.76,2025-06-07 03:17:10
2404,804,F99,4,119.38,2025-04-20 07:44:41
2405,804,G88,1,115.72,2025-04-20 07:44:41
2406,804,B44,4,34.0,2025-04-20 07:44:41
2407,804,B44,1,33.22,2025-04-20 07:44:41
2408,804,B44,4,48.68,2025-04-20 07:44:41
2404,804,F99,4,119.38,2025-04-20 07:44:41
2405,804,G88,1,115.72,2025-04-20 07:44:41
2406,804,B44,4,34.0,2025-04-20 07:44:41
2407,804,B44,1,33.22,2025-04-20 07:44:41
2408,804,B44,4,48.68,2025-04-20 07:44:41
2409,805,G88,1,6.18,2025-06-27 21:44:22
2410,805,C01,1,112.59,2025-06-27 21:44:22
2411,805,H77,1,62.74,2025-06-27 21:44:22
2412,805,H77,3,85.17,2025-06-27 21:44:22
2413,805,G88,1,34.12,2025-06-27 21:44:22
2409,805,G88,1,6.18,2025-06-27 21:44:22
2410,805,C01,1,112.59,2025-06-27 21:44:22
2411,805,H77,1,62.74,2025-06-27 21:44:22
2412,805,H77,3,85.17,2025-06-27 21:44:22
2413,805,G88,1,34.12,2025-06-27 21:44:22
2414,806,E13,3,54.07,2025-05-28 02:17:38
2414,806,E13,3,54.07,2025-05-28 02:17:38
2415,807,G88,1,39.76,2025-04-02 05:31:44
2416,807,D22,3,104.54,2025-04-02 05:31:44
2415,807,G88,1,39.76,2025-04-02 05:31:44
2416,807,D22,3,104.54,2025-04-02 05:31:44
2417,808,C01,1,55.38,2025-04-21 03:12:00
2418,808,F99,4,7.36,2025-04-21 03:12:00
2417,808,C01,1,55.38,2025-04-21 03:12:00
2418,808,F99,4,7.36,2025-04-21 03:12:00
2419,809,G88,4,12.7,2025-07-03 08:24:22
2420,809,B44,3,105.94,2025-07-03 08:24:22
2421,809,F99,4,51.15,2025-07-03 08:24:22
2419,809,G88,4,12.7,2025-07-03 08:24:22
2420,809,B44,3,105.94,2025-07-03 08:24:22
2421,809,F99,4,51.15,2025-07-03 08:24:22
2419,809,G88,4,12.7,2025-07-03 08:24:22
2420,809,B44,3,105.94,2025-07-03 08:24:22
2421,809,F99,4,51.15,2025-07-03 08:24:22
2422,810,E13,4,12.68,2025-06-26 14:59:11
2423,810,C01,4,18.32,2025-06-26 14:59:11
2424,810,A12,2,28.28,2025-06-26 14:59:11
2422,810,E13,4,12.68,2025-06-26 14:59:11
2423,810,C01,4,18.32,2025-06-26 14:59:11
2424,810,A12,2,28.28,2025-06-26 14:59:11
2425,811,E13,1,39.88,2025-04-03 20:41:41
2426,811,C01,3,110.88,2025-04-03 20:41:41
2427,811,H77,2,26.7,2025-04-03 20:41:41
2428,811,H77,4,60.05,2025-04-03 20:41:41
2429,811,B44,2,49.6,2025-04-03 20:41:41
2425,811,E13,1,39.88,2025-04-03 20:41:41
2426,811,C01,3,110.88,2025-04-03 20:41:41
2427,811,H77,2,26.7,2025-04-03 20:41:41
2428,811,H77,4,60.05,2025-04-03 20:41:41
2429,811,B44,2,49.6,2025-04-03 20:41:41
2430,812,H77,1,70.11,2025-07-09 10:09:23
2430,812,H77,1,70.11,2025-07-09 10:09:23
2431,813,G88,1,105.13,2025-05-25 05:11:29
2431,813,G88,1,105.13,2025-05-25 05:11:29
2431,813,G88,1,105.13,2025-05-25 05:11:29
2432,814,G88,2,32.75,2025-04-25 21:23:01
2433,814,E13,4,93.91,2025-04-25 21:23:01
2434,814,G88,1,52.99,2025-04-25 21:23:01
2435,814,B44,2,93.89,2025-04-25 21:23:01
2436,814,A12,3,36.9,2025-04-25 21:23:01
2432,814,G88,2,32.75,2025-04-25 21:23:01
2433,814,E13,4,93.91,2025-04-25 21:23:01
2434,814,G88,1,52.99,2025-04-25 21:23:01
2435,814,B44,2,93.89,2025-04-25 21:23:01
2436,814,A12,3,36.9,2025-04-25 21:23:01
2437,815,H77,4,92.1,2025-05-30 23:02:42
2438,815,C01,4,43.76,2025-05-30 23:02:42
2439,815,H77,3,66.26,2025-05-30 23:02:42
2440,815,B44,3,77.35,2025-05-30 23:02:42
2441,815,E13,3,73.36,2025-05-30 23:02:42
2437,815,H77,4,92.1,2025-05-30 23:02:42
2438,815,C01,4,43.76,2025-05-30 23:02:42
2439,815,H77,3,66.26,2025-05-30 23:02:42
2440,815,B44,3,77.35,2025-05-30 23:02:42
2441,815,E13,3,73.36,2025-05-30 23:02:42
2442,816,G88,3,35.35,2025-05-30 19:41:00
2443,816,G88,2,93.36,2025-05-30 19:41:00
2444,816,C01,3,26.85,2025-05-30 19:41:00
2442,816,G88,3,35.35,2025-05-30 19:41:00
2443,816,G88,2,93.36,2025-05-30 19:41:00
2444,816,C01,3,26.85,2025-05-30 19:41:00
2445,817,E13,2,28.66,2025-07-15 04:54:02
2445,817,E13,2,28.66,2025-07-15 04:54:02
2445,817,E13,2,28.66,2025-07-15 04:54:02
2446,818,F99,2,34.29,2025-05-23 22:44:31
2447,818,B44,3,19.31,2025-05-23 22:44:31
2448,818,G88,4,5.38,2025-05-23 22:44:31
2449,818,D22,3,111.7,2025-05-23 22:44:31
2446,818,F99,2,34.29,2025-05-23 22:44:31
2447,818,B44,3,19.31,2025-05-23 22:44:31
2448,818,G88,4,5.38,2025-05-23 22:44:31
2449,818,D22,3,111.7,2025-05-23 22:44:31
2450,819,A12,4,77.23,2025-06-22 03:38:25
2451,819,H77,1,59.78,2025-06-22 03:38:25
2452,819,G88,3,18.74,2025-06-22 03:38:25
2450,819,A12,4,77.23,2025-06-22 03:38:25
2451,819,H77,1,59.78,2025-06-22 03:38:25
2452,819,G88,3,18.74,2025-06-22 03:38:25
2453,820,B44,3,19.65,2025-04-11 02:14:06
2454,820,B44,4,28.56,2025-04-11 02:14:06
2455,820,A12,1,17.81,2025-04-11 02:14:06
2453,820,B44,3,19.65,2025-04-11 02:14:06
2454,820,B44,4,28.56,2025-04-11 02:14:06
2455,820,A12,1,17.81,2025-04-11 02:14:06
2453,820,B44,3,19.65,2025-04-11 02:14:06
2454,820,B44,4,28.56,2025-04-11 02:14:06
2455,820,A12,1,17.81,2025-04-11 02:14:06
2456,821,D22,2,7.64,2025-05-22 20:04:43
2457,821,F99,2,24.76,2025-05-22 20:04:43
2458,821,G88,2,67.3,2025-05-22 20:04:43
2456,821,D22,2,7.64,2025-05-22 20:04:43
2457,821,F99,2,24.76,2025-05-22 20:04:43
2458,821,G88,2,67.3,2025-05-22 20:04:43
2459,822,D22,4,30.41,2025-07-04 12:07:20
2459,822,D22,4,30.41,2025-07-04 12:07:20
2460,823,E13,4,71.66,2025-04-22 02:27:33
2461,823,G88,4,29.54,2025-04-22 02:27:33
2460,823,E13,4,71.66,2025-04-22 02:27:33
2461,823,G88,4,29.54,2025-04-22 02:27:33
2462,824,G88,1,67.25,2025-04-30 13:50:50
2463,824,E13,2,106.41,2025-04-30 13:50:50
2464,824,H77,4,95.8,2025-04-30 13:50:50
2465,824,F99,3,7.38,2025-04-30 13:50:50
2466,824,G88,4,74.75,2025-04-30 13:50:50
2462,824,G88,1,67.25,2025-04-30 13:50:50
2463,824,E13,2,106.41,2025-04-30 13:50:50
2464,824,H77,4,95.8,2025-04-30 13:50:50
2465,824,F99,3,7.38,2025-04-30 13:50:50
2466,824,G88,4,74.75,2025-04-30 13:50:50
2467,825,D22,3,45.63,2025-05-05 02:42:55
2468,825,E13,2,87.22,2025-05-05 02:42:55
2467,825,D22,3,45.63,2025-05-05 02:42:55
2468,825,E13,2,87.22,2025-05-05 02:42:55
2467,825,D22,3,45.63,2025-05-05 02:42:55
2468,825,E13,2,87.22,2025-05-05 02:42:55
2469,826,G88,3,46.34,2025-04-14 00:30:01
2469,826,G88,3,46.34,2025-04-14 00:30:01
2470,827,F99,2,35.95,2025-04-19 19:55:04
2471,827,E13,4,23.18,2025-04-19 19:55:04
2472,827,D22,2,102.28,2025-04-19 19:55:04
2470,827,F99,2,35.95,2025-04-19 19:55:04
2471,827,E13,4,23.18,2025-04-19 19:55:04
2472,827,D22,2,102.28,2025-04-19 19:55:04
2470,827,F99,2,35.95,2025-04-19 19:55:04
2471,827,E13,4,23.18,2025-04-19 19:55:04
2472,827,D22,2,102.28,2025-04-19 19:55:04
2473,828,E13,4,22.14,2025-04-10 21:19:12
2473,828,E13,4,22.14,2025-04-10 21:19:12
2474,829,C01,1,31.66,2025-05-17 20:37:50
2475,829,B44,1,70.85,2025-05-17 20:37:50
2476,829,C01,3,68.01,2025-05-17 20:37:50
2474,829,C01,1,31.66,2025-05-17 20:37:50
2475,829,B44,1,70.85,2025-05-17 20:37:50
2476,829,C01,3,68.01,2025-05-17 20:37:50
2474,829,C01,1,31.66,2025-05-17 20:37:50
2475,829,B44,1,70.85,2025-05-17 20:37:50
2476,829,C01,3,68.01,2025-05-17 20:37:50
2477,830,B44,4,68.65,2025-04-23 05:04:20
2478,830,F99,2,22.56,2025-04-23 05:04:20
2477,830,B44,4,68.65,2025-04-23 05:04:20
2478,830,F99,2,22.56,2025-04-23 05:04:20
2477,830,B44,4,68.65,2025-04-23 05:04:20
2478,830,F99,2,22.56,2025-04-23 05:04:20
2479,831,G88,2,24.21,2025-07-07 09:25:27
2479,831,G88,2,24.21,2025-07-07 09:25:27
2480,832,H77,2,86.67,2025-05-28 12:31:31
2481,832,D22,2,78.62,2025-05-28 12:31:31
2480,832,H77,2,86.67,2025-05-28 12:31:31
2481,832,D22,2,78.62,2025-05-28 12:31:31
2480,832,H77,2,86.67,2025-05-28 12:31:31
2481,832,D22,2,78.62,2025-05-28 12:31:31
2482,833,G88,4,115.64,2025-06-16 17:54:44
2483,833,F99,4,91.44,2025-06-16 17:54:44
2484,833,G88,2,62.86,2025-06-16 17:54:44
2485,833,H77,2,97.56,2025-06-16 17:54:44
2486,833,D22,1,73.98,2025-06-16 17:54:44
2482,833,G88,4,115.64,2025-06-16 17:54:44
2483,833,F99,4,91.44,2025-06-16 17:54:44
2484,833,G88,2,62.86,2025-06-16 17:54:44
2485,833,H77,2,97.56,2025-06-16 17:54:44
2486,833,D22,1,73.98,2025-06-16 17:54:44
2487,834,F99,1,41.17,2025-06-18 09:54:57
2488,834,D22,1,29.79,2025-06-18 09:54:57
2489,834,C01,4,104.5,2025-06-18 09:54:57
2487,834,F99,1,41.17,2025-06-18 09:54:57
2488,834,D22,1,29.79,2025-06-18 09:54:57
2489,834,C01,4,104.5,2025-06-18 09:54:57
2487,834,F99,1,41.17,2025-06-18 09:54:57
2488,834,D22,1,29.79,2025-06-18 09:54:57
2489,834,C01,4,104.5,2025-06-18 09:54:57
2490,835,G88,4,86.98,2025-06-25 12:00:34
2491,835,F99,2,58.28,2025-06-25 12:00:34
2492,835,G88,1,33.22,2025-06-25 12:00:34
2493,835,C01,1,38.97,2025-06-25 12:00:34
2490,835,G88,4,86.98,2025-06-25 12:00:34
2491,835,F99,2,58.28,2025-06-25 12:00:34
2492,835,G88,1,33.22,2025-06-25 12:00:34
2493,835,C01,1,38.97,2025-06-25 12:00:34
2494,836,F99,4,9.66,2025-04-16 06:04:54
2495,836,H77,1,45.54,2025-04-16 06:04:54
2496,836,D22,3,111.03,2025-04-16 06:04:54
2494,836,F99,4,9.66,2025-04-16 06:04:54
2495,836,H77,1,45.54,2025-04-16 06:04:54
